Date,Close (BTC),Volume (BTC),Close (ETH),Volume (ETH),Close (USDT),Volume (USDT),Close (BNB),Volume (BNB),Year,Month,Day,DayOfWeek,BTC_ETH_Ratio,BTC_Volume_Price_Ratio,ETH_Volume_Price_Ratio
2018-11-04 00:00:00+00:00,6376.1298828125,4390020000,207.48599243164065,1749300000,0.9887080192565918,2955200000,9.62753963470459,24079700,2018,11,4,6,30.730411282647,688508.5593745104,8430930.587164013
2018-11-05 00:00:00+00:00,6419.66015625,4174800000,209.09100341796875,1613510000,0.9931759834289552,2757810000,9.672510147094728,21103300,2018,11,5,0,30.702708635518036,650314.7983519863,7716783.475253718
2018-11-06 00:00:00+00:00,6461.009765625,4700040000,218.45199584960935,1856940000,0.992796003818512,3076640000,9.780810356140137,24810200,2018,11,6,1,29.576336624880298,727446.6639883411,8500448.77263739
2018-11-07 00:00:00+00:00,6530.14013671875,4941260000,217.18299865722656,1927830000,0.993269979953766,3266710000,9.816929817199709,23433700,2018,11,7,2,30.06745545043825,756685.139452899,8876523.539683862
2018-11-08 00:00:00+00:00,6453.72021484375,4665260000,212.2310028076172,1769080000,0.994333028793335,2951660000,9.65095043182373,21877100,2018,11,8,3,30.408941810890408,722879.1835861992,8335634.175010862
2018-11-09 00:00:00+00:00,6385.6201171875,4346820000,210.07400512695312,1554750000,0.9948319792747498,2643090000,9.554200172424316,18859800,2018,11,9,4,30.397002776847643,680720.105522739,7400963.289391396
2018-11-10 00:00:00+00:00,6409.22021484375,3705320000,212.5330047607422,1377760000,0.9971799850463868,2558040000,9.557519912719728,18550600,2018,11,10,5,30.156352525382555,578123.3716105559,6482569.620426744
2018-11-11 00:00:00+00:00,6411.27001953125,3939060000,211.33999633789065,1501600000,0.9904620051383972,2634060000,9.465999603271484,18889600,2018,11,11,6,30.336283385189915,614396.2097993181,7105138.762277823
2018-11-12 00:00:00+00:00,6371.27001953125,4295770000,210.41799926757807,1452380000,0.9891480207443236,2716680000,9.361220359802246,19452700,2018,11,12,0,30.279111300878895,674240.7693962483,6902356.286322639
2018-11-13 00:00:00+00:00,6359.490234375,4503800000,206.8260040283203,1610260000,0.9851179718971252,2679670000,9.24841022491455,17068400,2018,11,13,1,30.74802060916966,708201.417726153,7785578.063866234
2018-11-14 00:00:00+00:00,5738.35009765625,7398940000,181.39700317382807,2595330000,0.9666439890861512,4749050000,8.407010078430176,19518100,2018,11,14,2,31.634205622224844,1289384.557247909,14307457.976651149
2018-11-15 00:00:00+00:00,5648.02978515625,7032140000,180.80599975585935,2638410000,0.982021987438202,4956910000,8.184860229492188,19131700,2018,11,15,3,31.23806617469958,1245060.714531175,14592491.419325799
2018-11-16 00:00:00+00:00,5575.5498046875,5279320000,175.177001953125,2015330000,0.9870269894599916,3454560000,7.884479999542236,18869500,2018,11,16,4,31.82809240096164,946869.8487029113,11504535.284484861
2018-11-17 00:00:00+00:00,5554.330078125,4303150000,174.00100708007812,1832800000,0.9858689904212952,2909490000,7.718200206756592,16973900,2018,11,17,5,31.92125247625036,774737.8962851688,10533272.368685288
2018-11-18 00:00:00+00:00,5623.5400390625,4159680000,177.06700134277344,1810920000,0.9925330281257628,3037000000,7.999760150909424,13784000,2018,11,18,6,31.759390492959355,739690.6523481355,10227315.006562674
2018-11-19 00:00:00+00:00,4871.490234375,7039560000,149.1750030517578,2745160000,0.982729971408844,5189080000,6.632090091705322,21567100,2018,11,19,0,32.656210053401416,1445052.676145446,18402278.82581332
2018-11-20 00:00:00+00:00,4451.8701171875,8428290000,130.33900451660156,3134410000,0.9687989950180054,5908970000,5.760210037231445,25989200,2018,11,20,1,34.15608500079081,1893202.132618512,24048135.18121326
2018-11-21 00:00:00+00:00,4602.169921875,6120120000,136.7010040283203,2685930000,0.9875040054321288,4348950000,6.199049949645996,14208800,2018,11,21,2,33.665955525254006,1329833.557624609,19648209.74865376
2018-11-22 00:00:00+00:00,4365.93994140625,4569370000,126.70600128173828,1792150000,0.998188018798828,3287830000,5.755549907684326,9885300,2018,11,22,3,34.45724667530407,1046594.790886708,14144160.354449578
2018-11-23 00:00:00+00:00,4347.10986328125,4871490000,123.2959976196289,1998010000,0.9825699925422668,3775250000,5.557429790496826,9943370,2018,11,23,4,35.25750995334161,1120627.3025552065,16204986.687109735
2018-11-24 00:00:00+00:00,3880.760009765625,4679500000,113.49400329589844,1800960000,0.9802240133285522,3549490000,5.115280151367188,11938900,2018,11,24,5,34.193524741988476,1205820.5063504078,15868327.380298559
2018-11-25 00:00:00+00:00,4009.969970703125,6825640000,116.4499969482422,2466750000,0.9809690117836,5223930000,5.180580139160156,12236300,2018,11,25,6,34.4351230209599,1702167.360321445,21182911.67578459
2018-11-26 00:00:00+00:00,3779.1298828125,6476900000,108.33499908447266,2139490000,0.9772430062294006,4696030000,4.926449775695801,10132300,2018,11,26,0,34.88373946323457,1713860.1214678995,19748834.800208595
2018-11-27 00:00:00+00:00,3820.719970703125,5998720000,110.01000213623048,2320010000,0.9842600226402284,4071230000,4.913050174713135,9050190,2018,11,27,1,34.73065990828498,1570049.6361935835,21089082.401134983
2018-11-28 00:00:00+00:00,4257.419921875,7280280000,122.43800354003906,2673470000,0.9986220002174376,4765620000,5.336959838867188,15392800,2018,11,28,2,34.77204625018865,1710021.5937341012,21835295.600240126
2018-11-29 00:00:00+00:00,4278.8466796875,6503347767,117.54264831542967,2196099151,0.9973769783973694,4348557871,5.346632957458496,13027940,2018,11,29,3,36.40250361047737,1519883.3362907416,18683424.12284853
2018-11-30 00:00:00+00:00,4017.2685546875,6048016717,113.17141723632812,2020748396,0.9918230175971984,4065662222,5.078571796417236,10699024,2018,11,30,4,35.49720108478021,1505504.7066601876,17855642.752800465
2018-12-01 00:00:00+00:00,4214.671875,5375314093,118.63555908203124,2131475768,1.0010520219802856,3306556081,5.288722991943359,12291155,2018,12,1,5,35.52621075512226,1275381.39442943,17966584.25595802
2018-12-02 00:00:00+00:00,4139.8779296875,5262697895,116.38890075683594,1856199149,0.9983720183372498,3221855294,5.250417232513428,11848313,2018,12,2,6,35.569353286845526,1271220.5491037888,15948248.818657039
2018-12-03 00:00:00+00:00,3894.130859375,5089570994,108.92501831054688,1772756193,0.9965940117836,3069963646,5.109251022338867,12193045,2018,12,3,0,35.750564193368085,1306985.095723482,16275013.954515439
2018-12-04 00:00:00+00:00,3956.893798828125,5028069239,110.21418762207033,1748116495,1.0000309944152832,3048831081,5.880791187286377,39059359,2018,12,4,1,35.90185514406277,1270711.192827342,15861084.064733792
2018-12-05 00:00:00+00:00,3753.994873046875,5302481574,102.47555541992188,1990157607,0.9929659962654114,3119796461,5.984278202056885,61589926,2018,12,5,2,36.63307661679749,1412490.3611539348,19420803.320799578
2018-12-06 00:00:00+00:00,3521.101806640625,5878333109,91.76105499267578,2310716932,0.9982960224151612,3702066873,4.951686859130859,38404207,2018,12,6,3,38.37250788934013,1669458.4342644545,25181891.513610404
2018-12-07 00:00:00+00:00,3419.937255859375,6835615448,93.29456329345705,2554304530,1.0014309883117676,4636871756,4.528649806976318,24895395,2018,12,7,4,36.65741212702823,1998754.636883629,27378921.555862397
2018-12-08 00:00:00+00:00,3476.11474609375,5305024497,92.15963745117188,1855759401,1.019974946975708,3700874976,4.700417995452881,16534323,2018,12,8,5,37.718407344380765,1526136.184935054,20136357.43720477
2018-12-09 00:00:00+00:00,3614.234375,4947372847,95.14205932617188,1875567180,1.0155019760131836,3210392369,4.859104156494141,17862646,2018,12,9,6,37.98776693081089,1368857.7811171971,19713333.863944072
2018-12-10 00:00:00+00:00,3502.656005859375,5020968740,91.68565368652344,1756437577,1.016603946685791,3208473004,4.712263107299805,13851408,2018,12,10,0,38.202879785697796,1433474.6922337604,19157169.157623325
2018-12-11 00:00:00+00:00,3424.588134765625,4696765188,88.94530487060547,1707497898,1.009793996810913,3002221768,4.940698146820068,19625570,2018,12,11,1,38.502179960455436,1371483.2275214437,19197167.298307747
2018-12-12 00:00:00+00:00,3486.9501953125,4139364829,90.59329986572266,1533050103,1.0097559690475464,2623601152,5.023137092590332,17783397,2018,12,12,2,38.490155458304926,1187101.7930122833,16922334.270550758
2018-12-13 00:00:00+00:00,3313.67724609375,4343372456,86.53931427001953,1754475622,1.0033780336380005,2657124589,4.65070390701294,14503435,2018,12,13,3,38.291004199021394,1310740.9483286527,20273740.74776805
2018-12-14 00:00:00+00:00,3242.48486328125,4372763663,84.30829620361328,1651491877,1.002197027206421,2751719689,4.5333571434021,13544913,2018,12,14,4,38.4598551896994,1348584.1406750495,19588723.19055619
2018-12-15 00:00:00+00:00,3236.76171875,3551763561,84.44081115722656,1496176898,1.0049890279769895,2191631708,4.56301212310791,12572161,2018,12,15,5,38.33172223704999,1097320.0592509634,17718646.676832106
2018-12-16 00:00:00+00:00,3252.839111328125,3744248994,85.26210021972656,1565817037,1.006335973739624,2322330505,4.645257949829102,14565932,2018,12,16,6,38.15105542726868,1151071.0692577825,18364748.61591231
2018-12-17 00:00:00+00:00,3545.86474609375,5409247918,95.13382720947266,2101453024,1.0099409818649292,3775394830,5.110016822814941,17799305,2018,12,17,0,37.27238617538433,1525508.8124720545,22089440.587446
2018-12-18 00:00:00+00:00,3696.05908203125,5911325473,101.11245727539062,2277514076,1.012868046760559,4567397832,5.600269794464111,26195539,2018,12,18,1,36.553943812923436,1599359.0312823956,22524564.602331303
2018-12-19 00:00:00+00:00,3745.95068359375,6810689119,101.2685775756836,2456482115,1.0223619937896729,5315586579,5.49190092086792,25173916,2018,12,19,2,36.99025673382441,1818147.032428637,24257101.006125376
2018-12-20 00:00:00+00:00,4134.44140625,8927129279,116.21687316894533,3063842618,1.0194170475006104,6967777735,5.792256832122803,27976597,2018,12,20,3,35.57522495240198,2159210.495885837,26363147.918685347
2018-12-21 00:00:00+00:00,3896.543701171875,7206015706,109.49623107910156,2632539990,1.0155060291290283,5957952408,5.56714391708374,24440098,2018,12,21,4,35.58609883436955,1849335.2721368966,24042288.61629235
2018-12-22 00:00:00+00:00,4014.1826171875,5605823233,116.7594985961914,2338772939,1.0208059549331665,4244056323,5.930578231811523,28188479,2018,12,22,5,34.37992339338839,1396504.2868248152,20030686.72886789
2018-12-23 00:00:00+00:00,3998.980224609375,6151275490,130.7652587890625,3579715061,1.0159549713134766,5243877298,6.059008121490479,29722800,2018,12,23,6,30.581365889086275,1538211.02993848,27375123.134000294
2018-12-24 00:00:00+00:00,4078.59912109375,7240968501,140.23800659179688,4370343387,1.0157769918441772,6912098933,6.144924163818359,30471526,2018,12,24,0,29.083407702490295,1775356.7551052195,31163758.621592104
2018-12-25 00:00:00+00:00,3815.49072265625,6158207293,129.84434509277344,3298280609,1.0190500020980835,5493940637,5.547574996948242,19913983,2018,12,25,1,29.385112766598283,1614001.3803290837,25401804.034233354
2018-12-26 00:00:00+00:00,3857.297607421875,5326547918,131.86563110351562,2720469126,1.0195499658584597,4461185016,5.713105201721191,19526927,2018,12,26,2,29.251728256575543,1380901.4652515072,20630615.44720784
2018-12-27 00:00:00+00:00,3654.83349609375,5130222366,116.57591247558594,2612804378,1.0241739749908447,3977540744,5.275450229644775,16073455,2018,12,27,3,31.351532391901014,1403681.5552563835,22412900.937380094
2018-12-28 00:00:00+00:00,3923.918701171875,5631554348,137.6470184326172,3130201009,1.0231599807739258,4639997631,6.0118279457092285,23929897,2018,12,28,4,28.507110040256805,1435186.2963720786,22740783.234126773
2018-12-29 00:00:00+00:00,3820.40869140625,4991655917,138.01834106445312,3169029972,1.0314730405807495,4372940348,5.832339763641357,20325768,2018,12,29,5,27.680442048076486,1306576.421582432,22960933.652434614
2018-12-30 00:00:00+00:00,3865.95263671875,4770578575,139.8594512939453,2660086834,1.0190860033035278,3762583033,5.995710849761963,21109984,2018,12,30,6,27.641697439478744,1233998.194827616,19019714.501876917
2018-12-31 00:00:00+00:00,3742.700439453125,4661840806,133.36825561523438,2358360234,1.013721942901611,3447513904,6.164731979370117,38216014,2018,12,31,0,28.062903141289976,1245582.1355238298,17683070.25626726
2019-01-01 00:00:00+00:00,3843.52001953125,4324200990,140.8194122314453,2258709868,1.018334984779358,3139234963,6.075273036956787,23891162,2019,1,1,1,27.293964366320388,1125062.6946200668,16039762.076890878
2019-01-02 00:00:00+00:00,3943.409423828125,5244856836,155.0476837158203,3328240369,1.0240119695663452,4442755398,6.188612937927246,30308610,2019,1,2,2,25.43352683072529,1330031.0143572348,21465914.80270145
2019-01-03 00:00:00+00:00,3836.7412109375,4530215219,149.135009765625,2676164880,1.0194729566574097,3487202823,5.903534889221191,22821639,2019,1,3,3,25.726629964132357,1180745.57806651,17944578.434036117
2019-01-04 00:00:00+00:00,3857.717529296875,4847965467,154.58193969726562,3126192535,1.017199993133545,3895786727,6.06513786315918,29311136,2019,1,4,4,24.95581008267755,1256692.702403126,20223530.259242173
2019-01-05 00:00:00+00:00,3845.194580078125,5137609824,155.6385955810547,3338211928,1.0184890031814575,3993806914,6.065543174743652,30340637,2019,1,5,5,24.70591928514026,1336111.7927862096,21448484.005765136
2019-01-06 00:00:00+00:00,4076.632568359375,5597027440,157.74620056152344,3231294371,1.0235780477523804,4224650070,6.395978927612305,41574183,2019,1,6,6,25.8429841977045,1372953.6194753265,20484134.384838928
2019-01-07 00:00:00+00:00,4025.248291015625,5228625637,151.69921875,2712108388,1.0139869451522827,3761972510,6.29141092300415,37914513,2019,1,7,0,26.534403566370543,1298957.2962915902,17878196.145950817
2019-01-08 00:00:00+00:00,4030.847900390625,5306593305,150.35963439941406,2459808140,1.0193500518798828,3843200052,6.640054225921631,65660517,2019,1,8,1,26.808045367303265,1316495.545387794,16359498.011718933
2019-01-09 00:00:00+00:00,4035.29638671875,5115905225,150.80311584472656,2369241197,1.0168299674987793,3694148978,6.641550064086914,74676974,2019,1,9,2,26.75870696779015,1267789.2116767,15710823.90260075
2019-01-10 00:00:00+00:00,3678.924560546875,6874143796,128.62518310546875,3397734456,1.023460030555725,5844376311,5.915918827056885,75844882,2019,1,10,3,28.601899501517277,1868519.9119652926,26415779.351808276
2019-01-11 00:00:00+00:00,3687.365478515625,5538712865,127.54832458496094,2667585234,1.0233160257339478,4194066259,6.075342178344727,50239804,2019,1,11,4,28.909556362376534,1502078.6242294724,20914310.2638177
2019-01-12 00:00:00+00:00,3661.301025390625,4778170883,125.9665298461914,2212109224,1.0208810567855835,3258438567,5.976964950561523,32654874,2019,1,12,5,29.065665537196065,1305047.2632171009,17561087.27215909
2019-01-13 00:00:00+00:00,3552.953125,4681302466,116.8978042602539,2268263944,1.0200910568237305,3380321686,5.568757057189941,26590183,2019,1,13,6,30.393668619214857,1317580.7001394087,19403819.929329727
2019-01-14 00:00:00+00:00,3706.05224609375,5651384490,129.0687255859375,2798085735,1.0208560228347778,4072427029,6.159282207489014,43109288,2019,1,14,0,28.713789721477948,1524906.8590321864,21679037.445341147
2019-01-15 00:00:00+00:00,3630.67529296875,5537192302,122.03271484375,2735449164,1.0205579996109009,3956962447,5.919047832489014,25427436,2019,1,15,1,29.75165550989705,1525113.6097803775,22415703.588193163
2019-01-16 00:00:00+00:00,3655.0068359375,5394457145,123.54706573486328,2746469340,1.018522024154663,3933540777,6.186014175415039,35059223,2019,1,16,2,29.58392264678535,1475908.9071898644,22230146.24964083
2019-01-17 00:00:00+00:00,3678.56396484375,5464420383,123.7419204711914,2594091285,1.017495036125183,4146824182,6.417831897735596,36306127,2019,1,17,3,29.727710308974586,1485476.5161687506,20963722.52121249
2019-01-18 00:00:00+00:00,3657.83935546875,5002961727,121.01026153564452,2305389800,1.0172510147094729,3661299223,6.563039779663086,43105423,2019,1,18,4,30.22751384097542,1367736.863435566,19051192.60750403
2019-01-19 00:00:00+00:00,3728.568359375,5955691380,124.5190200805664,3048261797,1.01678204536438,3961648844,6.635448932647705,46981638,2019,1,19,5,29.943765675015257,1597313.1792059515,24480290.601610187
2019-01-20 00:00:00+00:00,3601.013671875,5582489560,119.4748306274414,2964108269,1.0171459913253784,4389435191,6.493868827819824,49479090,2019,1,20,6,30.14035385498095,1550255.0305767853,24809478.72814304
2019-01-21 00:00:00+00:00,3576.032470703125,5004347059,117.15785217285156,2421720343,1.013375997543335,3497758658,6.553024768829346,36321046,2019,1,21,0,30.523199293779662,1399413.2044377208,20670576.475122288
2019-01-22 00:00:00+00:00,3604.5771484375,5313623556,118.74755096435548,2552507405,1.0090359449386597,3879616222,6.523199081420898,31986617,2019,1,22,1,30.35495990582145,1474132.2871403464,21495242.5062323
2019-01-23 00:00:00+00:00,3585.123046875,5433755649,117.45260620117188,2556952198,1.0082969665527344,3663985821,6.5414018630981445,33083575,2019,1,23,2,30.52399740482923,1515639.9314484827,21770076.294607487
2019-01-24 00:00:00+00:00,3600.865478515625,5262869046,117.36288452148438,2520843420,1.0085400342941284,3581348682,6.505792140960693,26614401,2019,1,24,3,30.681467085588313,1461556.694467103,21479051.3225545
2019-01-25 00:00:00+00:00,3599.765869140625,5265847539,116.37834167480467,2606881898,1.0105220079421997,3634209137,6.737325191497803,43731936,2019,1,25,4,30.931578997743667,1462830.56466034,22400060.530888084
2019-01-26 00:00:00+00:00,3602.46044921875,5098183235,116.48873901367188,2412181169,1.0092639923095703,3445405585,7.006565093994141,48498979,2019,1,26,5,30.925396563833882,1415194.783361361,20707419.355933543
2019-01-27 00:00:00+00:00,3583.9658203125,5570752966,113.40528869628906,2775888287,1.0087169408798218,3932642453,7.088199138641357,52872347,2019,1,27,6,31.603162969856953,1554354.3787240316,24477591.11512085
2019-01-28 00:00:00+00:00,3470.450439453125,6908930483,106.58997344970705,3366895505,1.008829951286316,4951907623,6.20618200302124,82427200,2019,1,28,0,32.558882670991636,1990787.8252509239,31587356.634333167
2019-01-29 00:00:00+00:00,3448.116943359375,5897159493,105.59821319580078,2900418606,1.0094380378723145,4206195777,6.181670188903809,49291811,2019,1,29,1,32.65317507755418,1710255.0725134665,27466550.031694457
2019-01-30 00:00:00+00:00,3486.181640625,5955112627,108.90753936767578,2874370355,1.0071879625320437,4249354160,6.174529075622559,41310644,2019,1,30,2,32.01047109195558,1708204.9189876325,26392758.221228577
2019-01-31 00:00:00+00:00,3457.792724609375,5831198271,107.0610122680664,2828796031,1.0064899921417236,4110696174,6.268435955047607,52240451,2019,1,31,3,32.29740361459993,1686393.2385243673,26422279.885763403
2019-02-01 00:00:00+00:00,3487.9453125,5422926707,107.60978698730467,2541271519,1.0063090324401855,3949396927,6.56261682510376,56050947,2019,2,1,4,32.41290044474758,1554762.5381526104,23615617.037693866
2019-02-02 00:00:00+00:00,3521.060791015625,5071623601,110.43025970458984,2385157838,1.0026999711990356,3806913471,6.891695022583008,56627089,2019,2,2,5,31.884927196900165,1440368.0884865173,21598770.521598846
2019-02-03 00:00:00+00:00,3464.013427734375,5043937584,107.49266815185548,2519334757,1.000046968460083,3756996124,6.738164901733398,59942158,2019,2,3,6,32.225578611936065,1456096.4295392379,23437270.655901127
2019-02-04 00:00:00+00:00,3459.154052734375,5332718886,107.82160186767578,2491888675,0.9998260140419006,3770858317,7.100500106811523,71959989,2019,2,4,0,32.08219867647326,1541625.1501677465,23111219.19759803
2019-02-05 00:00:00+00:00,3466.357421875,5227549545,107.44351959228516,2515863999,0.9995319843292236,3691717612,7.819809913635254,96588397,2019,2,5,1,32.26213581823038,1508081.5128903664,23415688.619908616
2019-02-06 00:00:00+00:00,3413.767822265625,5482196038,104.9192886352539,2593048199,1.0010030269622805,4271302713,8.086174011230469,118867601,2019,2,6,2,32.53708509341309,1605907.7018195149,24714694.816646997
2019-02-07 00:00:00+00:00,3399.4716796875,5004962683,104.5353012084961,2326764622,1.0010780096054075,3569921563,7.730325222015381,86056681,2019,2,7,3,32.51984392245869,1472276.6225427378,22258171.116370138
2019-02-08 00:00:00+00:00,3666.7802734375,7735623101,119.26774597167967,3656841347,1.0019429922103882,6153689552,8.575567245483398,103694036,2019,2,8,4,30.744106410027932,2109650.0264926096,30660773.515987493
2019-02-09 00:00:00+00:00,3671.20361328125,6158833645,119.4308853149414,2884650400,1.0002950429916382,4749715865,8.871356964111328,106420119,2019,2,9,5,30.73914761328462,1677606.1187996475,24153303.330148853
2019-02-10 00:00:00+00:00,3690.188232421875,6282256903,124.80648803710938,3148766590,1.0042170286178589,4965113768,9.211540222167969,125419865,2019,2,10,6,29.567278836695188,1702421.802715724,25229189.920509264
2019-02-11 00:00:00+00:00,3648.4306640625,6277056434,121.29839324951172,3222473887,1.0031650066375732,5144064149,9.551809310913086,136029624,2019,2,11,0,30.07814502998115,1720481.2183577432,26566501.011858802
2019-02-12 00:00:00+00:00,3653.528564453125,6480384532,122.5722885131836,3149576429,1.003978967666626,5105059634,9.34178066253662,123194872,2019,2,12,1,29.807133478299704,1773733.0960131716,25695664.715122283
2019-02-13 00:00:00+00:00,3632.070556640625,6438903823,122.55360412597656,3386585799,1.0039680004119873,5228665975,8.941073417663574,95068052,2019,2,13,2,29.63658704730633,1772791.5035206452,27633506.359542277
2019-02-14 00:00:00+00:00,3616.880859375,6271044418,121.39020538330078,3331701628,1.0064820051193235,4761618448,8.782048225402832,72389547,2019,2,14,3,29.795491719899186,1733826.6483800192,27446214.60586416
2019-02-15 00:00:00+00:00,3620.810791015625,6091952231,122.1003875732422,3021741615,1.0034409761428833,5016161093,9.273832321166992,83961438,2019,2,15,4,29.65437590313686,1682482.897509049,24748010.01911154
2019-02-16 00:00:00+00:00,3629.78759765625,5934744052,123.26021575927734,2905833287,1.0032639503479004,4506743621,9.129250526428224,65705040,2019,2,16,5,29.448168456439273,1635011.3862949056,23574786.634115465
2019-02-17 00:00:00+00:00,3673.836181640625,7039512503,133.598876953125,4236081130,1.0009560585021973,5746888553,9.216046333312988,66977126,2019,2,17,6,27.499004972396893,1916120.4133648565,31707460.62099225
2019-02-18 00:00:00+00:00,3915.71435546875,9908216640,146.09837341308594,5387525773,1.0054529905319214,9082574152,9.634435653686523,79003060,2019,2,18,0,26.801902471544025,2530372.6831253725,36876014.75046568
2019-02-19 00:00:00+00:00,3947.094482421875,9933626655,145.34619140625,5310842625,1.0076160430908203,9304885086,10.563077926635742,128091178,2019,2,19,1,27.156504372306152,2516693.4055515397,36539262.38876067
2019-02-20 00:00:00+00:00,3999.820556640625,8693373948,149.55433654785156,4500094965,1.0069780349731443,8091720630,10.966055870056152,118033473,2019,2,20,2,26.74493196899602,2173440.989388135,30090033.28740083
2019-02-21 00:00:00+00:00,3954.1181640625,7775128102,146.13084411621094,3995766856,1.0044180154800415,6765318432,10.492892265319824,85754656,2019,2,21,3,27.058751271688934,1966336.8112428277,27343760.8614808
2019-02-22 00:00:00+00:00,4005.526611328125,7826525254,149.0924530029297,3731099284,1.0085400342941284,6931449681,10.837115287780762,82256314,2019,2,22,4,26.866058815528483,1953931.658290727,25025406.77848183
2019-02-23 00:00:00+00:00,4142.52685546875,8922258316,158.79542541503906,4519468458,1.0085289478302002,8122320488,10.781801223754885,81628102,2019,2,23,5,26.08719265458401,2153820.2713692235,28460948.70924395
2019-02-24 00:00:00+00:00,3810.427490234375,10794227451,135.8526611328125,5957715043,1.012045979499817,11405442806,10.113093376159668,113588899,2019,2,24,6,28.04823592310215,2832812.7168576717,43854238.80048701
2019-02-25 00:00:00+00:00,3882.6962890625,9318796067,139.82286071777344,4914392068,1.0150519609451294,9138604588,9.842012405395508,146043498,2019,2,25,0,27.76868009373345,2400083.6978289844,35147271.64622596
2019-02-26 00:00:00+00:00,3854.35791015625,7931218996,138.0896759033203,3791292839,1.0108469724655151,7159288173,9.521595001220703,88437694,2019,2,26,1,27.91199186284406,2057727.689247852,27455295.366573017
2019-02-27 00:00:00+00:00,3851.04736328125,8301309684,136.12596130371094,4469776860,1.0090450048446655,7569906987,9.899131774902344,93800328,2019,2,27,2,28.29032262765197,2155597.9194519552,32835594.453782927
2019-02-28 00:00:00+00:00,3854.785400390625,8399767798,136.74624633789062,4535438953,1.0100669860839844,7911756336,10.365178108215332,100626963,2019,2,28,3,28.189332457914155,2179049.3958882405,33166825.960203987
2019-03-01 00:00:00+00:00,3859.583740234375,7661247975,136.44361877441406,3756124824,1.0068680047988892,6628411253,11.393217086791992,117838677,2019,3,1,4,28.287022690416396,1984993.328460537,27528768.71589065
2019-03-02 00:00:00+00:00,3864.4150390625,7578786076,134.2069549560547,3747176425,1.011415958404541,6623334103,11.869744300842283,120807894,2019,3,2,5,28.794446907225343,1961172.906996708,27920881.04693972
2019-03-03 00:00:00+00:00,3847.17578125,7253558152,132.24942016601562,3454374053,1.0102200508117676,6148316202,11.53790283203125,89868246,2019,3,3,6,29.090303582583235,1885424.1564296861,26120145.16709145
2019-03-04 00:00:00+00:00,3761.55712890625,9029175788,127.7741241455078,4008171341,1.0116169452667236,8129567032,11.545945167541504,89421231,2019,3,4,0,29.43911495431289,2400382.468902026,31369194.410877258
2019-03-05 00:00:00+00:00,3896.375,10174126415,137.8223876953125,4764849990,1.011154055595398,9791470887,13.811966896057127,237026335,2019,3,5,1,28.270987501782486,2611177.4187546116,34572394.729757376
2019-03-06 00:00:00+00:00,3903.942626953125,9175291529,138.7893524169922,4589054219,1.0105830430984497,8754632122,14.517946243286133,191016822,2019,3,6,2,28.12854559061376,2350262.902342127,33064886.74442547
2019-03-07 00:00:00+00:00,3911.484375,9584165519,138.0345001220703,4339206292,1.0084749460220337,8964016754,15.145886421203612,236520320,2019,3,7,3,28.337005397497677,2450263.0204166416,31435664.911037736
2019-03-08 00:00:00+00:00,3901.131591796875,10638638944,135.1270751953125,4678816794,1.009524941444397,9170949582,14.366935729980469,227303083,2019,3,8,4,28.870095694428258,2727064.876860461,34625309.45213788
2019-03-09 00:00:00+00:00,3963.313720703125,10796103518,137.96533203125,5011918715,1.0059759616851809,9012563866,14.565878868103027,160640089,2019,3,9,5,28.72688132845873,2724009.321191127,36327377.61878303
2019-03-10 00:00:00+00:00,3951.599853515625,9713267607,136.75868225097656,4578438499,1.008821964263916,7993146408,14.494439125061035,140866074,2019,3,10,6,28.894690914495175,2458059.511860338,33478229.12330896
2019-03-11 00:00:00+00:00,3905.227294921875,10125901903,133.8340301513672,4689807419,1.008780002593994,8754662156,14.514413833618164,152327295,2019,3,11,0,29.17962860794849,2592909.743350181,35041965.1391787
2019-03-12 00:00:00+00:00,3909.15625,9809887079,134.44288635253906,4709988000,1.0065979957580566,8193056943,15.40613079071045,169525508,2019,3,12,1,29.076705774891842,2509464.0509700784,35033374.600790456
2019-03-13 00:00:00+00:00,3906.71728515625,9469184841,133.26307678222656,4265162099,1.0100829601287842,7861726433,15.115123748779297,145402739,2019,3,13,2,29.315826855329615,2423821.3696646537,32005580.25513673
2019-03-14 00:00:00+00:00,3924.369140625,10480789570,133.7115936279297,4476532147,1.0107070207595823,8089597848,15.051103591918944,137039682,2019,3,14,3,29.34950541046635,2670694.115266337,33479012.743326854
2019-03-15 00:00:00+00:00,3960.9111328125,9394210605,137.69178771972656,4506861856,1.0098010301589966,8024364516,15.077101707458496,124146334,2019,3,15,4,28.766502334002567,2371729.708141548,32731522.55945559
2019-03-16 00:00:00+00:00,4048.725830078125,9856166973,142.39817810058594,4839003569,1.0109610557556152,9333467997,16.11901092529297,143423670,2019,3,16,5,28.432427184694895,2434387.3570737224,33982201.41259018
2019-03-17 00:00:00+00:00,4025.22900390625,8221625400,140.00054931640625,3827157729,1.0092179775238037,7070867589,15.76114559173584,131687083,2019,3,17,6,28.751522930164285,2042523.6407720882,27336733.660597906
2019-03-18 00:00:00+00:00,4032.50732421875,9646954186,139.37460327148438,4551739879,1.0109469890594482,8604028178,15.682011604309082,132882167,2019,3,18,0,28.932870333370047,2392296.754939926,32658316.30841508
